kemendagri_kode_desa_kelurahan,bps_kode_kabupaten_kota,skor_simpan_pinjam,skor_sinyal,jumlah_alat_teknologi_tepat_guna_perikanan,jumlah_alat_teknologi_tepat_guna_peternakan,kode_kabupaten_kota,skor_kesehatan,cluster
328.29.2007,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.29.2008,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.29.2009,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2001,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2002,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2003,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2004,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2005,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2006,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2007,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2008,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2009,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2010,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2011,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2012,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2013,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2014,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2015,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.30.2016,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2001,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2002,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2003,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2004,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2005,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2006,3208,1,0.0,0.0,0.0,3208,4.85595567867036,2
328.31.2007,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2008,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2009,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2010,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2011,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.31.2012,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2001,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2002,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2003,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2004,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2005,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2006,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2007,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2008,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2009,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2010,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
328.32.2011,3208,0,0.0,0.0,0.0,3208,4.85595567867036,1
3291.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2015,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2016,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2017,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2018,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3291.2019,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2015,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2016,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3292.2017,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3293.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3294.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3295.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2015,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2016,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3296.2017,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3297.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3298.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2003,3209,1,0.0,0.0,0.0,3209,4.915048543689321,2
3299.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
3299.2009,3209,1,0.0,0.0,0.0,3209,4.915048543689321,2
3299.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.10.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.11.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.12.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.13.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2004,3209,1,0.0,0.0,0.0,3209,4.915048543689321,2
329.14.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.14.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.15.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.15.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.16.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.17.2015,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.18.2015,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.19.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.20.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.21.2015,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2015,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2016,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2017,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.22.2018,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.23.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.24.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.25.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.26.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.27.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.28.2014,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.29.2009,3209,1,0.0,0.0,0.0,3209,4.915048543689321,2
329.30.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.30.2013,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2002,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2003,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2004,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2005,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2006,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2007,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2008,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2009,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2010,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2011,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.31.2012,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
329.32.2001,3209,0,0.0,0.0,0.0,3209,4.915048543689321,1
